TRACING ASCII File
Created by MP-OS program
COMMENT
 
HEADER
Start at: 	16-12-21 10:43 AM
Timebase: 	1 sec.
Operator: 	BI                  90° Magnet
Operator units: 	A
Monitor1: 	Current Converter
Monitor1 units: 	A
 
 
 
 
 
 
 
 
DATA
O setting 	M1 reading 	Cur Conv Target 	Cur Conv Settings 	
66.459 	0.000e+000	 FC5 Qsnout	 13060	 
66.559 	0.000e+000	 FC5 Qsnout	 13060	 
66.659 	0.000e+000	 FC5 Qsnout	 13060	 
66.759 	0.000e+000	 FC5 Qsnout	 13060	 
66.860 	0.000e+000	 FC5 Qsnout	 13060	 
66.960 	0.000e+000	 FC5 Qsnout	 13060	 
67.060 	0.000e+000	 FC5 Qsnout	 13060	 
67.160 	0.000e+000	 FC5 Qsnout	 13060	 
67.261 	0.000e+000	 FC5 Qsnout	 13060	 
67.361 	0.000e+000	 FC5 Qsnout	 13060	 
67.461 	0.000e+000	 FC5 Qsnout	 13060	 
67.561 	0.000e+000	 FC5 Qsnout	 13060	 
67.661 	0.000e+000	 FC5 Qsnout	 13060	 
67.762 	0.000e+000	 FC5 Qsnout	 13060	 
67.862 	0.000e+000	 FC5 Qsnout	 13060	 
67.962 	0.000e+000	 FC5 Qsnout	 13060	 
68.062 	0.000e+000	 FC5 Qsnout	 13060	 
68.163 	0.000e+000	 FC5 Qsnout	 13060	 
68.263 	0.000e+000	 FC5 Qsnout	 13060	 
68.363 	0.000e+000	 FC5 Qsnout	 13060	 
68.463 	0.000e+000	 FC5 Qsnout	 13060	 
68.563 	0.000e+000	 FC5 Qsnout	 13060	 
68.664 	0.000e+000	 FC5 Qsnout	 13060	 
68.764 	0.000e+000	 FC5 Qsnout	 13060	 
68.864 	0.000e+000	 FC5 Qsnout	 13060	 
68.964 	0.000e+000	 FC5 Qsnout	 13060	 
69.065 	0.000e+000	 FC5 Qsnout	 13060	 
69.165 	0.000e+000	 FC5 Qsnout	 13060	 
69.265 	0.000e+000	 FC5 Qsnout	 13060	 
69.365 	0.000e+000	 FC5 Qsnout	 13060	 
69.465 	0.000e+000	 FC5 Qsnout	 13060	 
69.566 	0.000e+000	 FC5 Qsnout	 13060	 
69.666 	0.000e+000	 FC5 Qsnout	 13060	 
69.766 	0.000e+000	 FC5 Qsnout	 13060	 
69.866 	0.000e+000	 FC5 Qsnout	 13060	 
69.967 	0.000e+000	 FC5 Qsnout	 13060	 
70.067 	0.000e+000	 FC5 Qsnout	 13060	 
70.167 	0.000e+000	 FC5 Qsnout	 13060	 
70.267 	0.000e+000	 FC5 Qsnout	 13060	 
70.367 	0.000e+000	 FC5 Qsnout	 13060	 
70.468 	0.000e+000	 FC5 Qsnout	 13060	 
70.568 	0.000e+000	 FC5 Qsnout	 13060	 
70.668 	0.000e+000	 FC5 Qsnout	 13060	 
70.768 	0.000e+000	 FC5 Qsnout	 13060	 
70.869 	0.000e+000	 FC5 Qsnout	 13060	 
70.969 	0.000e+000	 FC5 Qsnout	 13060	 
71.069 	0.000e+000	 FC5 Qsnout	 13060	 
71.169 	0.000e+000	 FC5 Qsnout	 13060	 
71.269 	0.000e+000	 FC5 Qsnout	 13060	 
71.370 	0.000e+000	 FC5 Qsnout	 13060	 
71.470 	0.000e+000	 FC5 Qsnout	 13060	 
71.570 	0.000e+000	 FC5 Qsnout	 13060	 
71.670 	0.000e+000	 FC5 Qsnout	 13060	 
71.771 	0.000e+000	 FC5 Qsnout	 13060	 
71.871 	0.000e+000	 FC5 Qsnout	 13060	 
71.971 	0.000e+000	 FC5 Qsnout	 13060	 
72.071 	0.000e+000	 FC5 Qsnout	 13060	 
72.171 	0.000e+000	 FC5 Qsnout	 13060	 
72.272 	0.000e+000	 FC5 Qsnout	 13060	 
72.372 	0.000e+000	 FC5 Qsnout	 13060	 
72.472 	0.000e+000	 FC5 Qsnout	 13060	 
72.572 	0.000e+000	 FC5 Qsnout	 13060	 
72.673 	0.000e+000	 FC5 Qsnout	 13060	 
72.773 	0.000e+000	 FC5 Qsnout	 13060	 
72.873 	0.000e+000	 FC5 Qsnout	 13060	 
72.973 	0.000e+000	 FC5 Qsnout	 13060	 
73.073 	0.000e+000	 FC5 Qsnout	 13060	 
73.174 	0.000e+000	 FC5 Qsnout	 13060	 
73.274 	0.000e+000	 FC5 Qsnout	 13060	 
73.374 	0.000e+000	 FC5 Qsnout	 13060	 
73.474 	0.000e+000	 FC5 Qsnout	 13060	 
73.575 	0.000e+000	 FC5 Qsnout	 13060	 
73.675 	0.000e+000	 FC5 Qsnout	 13060	 
73.775 	0.000e+000	 FC5 Qsnout	 13060	 
73.875 	0.000e+000	 FC5 Qsnout	 13060	 
73.976 	0.000e+000	 FC5 Qsnout	 13060	 
74.076 	0.000e+000	 FC5 Qsnout	 13060	 
74.176 	0.000e+000	 FC5 Qsnout	 13060	 
74.276 	0.000e+000	 FC5 Qsnout	 13060	 
74.376 	0.000e+000	 FC5 Qsnout	 13060	 
74.477 	0.000e+000	 FC5 Qsnout	 13060	 
74.577 	0.000e+000	 FC5 Qsnout	 13060	 
74.677 	0.000e+000	 FC5 Qsnout	 13060	 
74.777 	0.000e+000	 FC5 Qsnout	 13060	 
74.878 	0.000e+000	 FC5 Qsnout	 13060	 
74.978 	0.000e+000	 FC5 Qsnout	 13060	 
75.078 	0.000e+000	 FC5 Qsnout	 13060	 
75.178 	0.000e+000	 FC5 Qsnout	 13060	 
75.278 	0.000e+000	 FC5 Qsnout	 13060	 
75.379 	0.000e+000	 FC5 Qsnout	 13060	 
75.479 	0.000e+000	 FC5 Qsnout	 13060	 
75.579 	0.000e+000	 FC5 Qsnout	 13060	 
75.679 	0.000e+000	 FC5 Qsnout	 13060	 
75.780 	0.000e+000	 FC5 Qsnout	 13060	 
75.880 	0.000e+000	 FC5 Qsnout	 13060	 
75.980 	0.000e+000	 FC5 Qsnout	 13060	 
76.080 	0.000e+000	 FC5 Qsnout	 13060	 
76.180 	0.000e+000	 FC5 Qsnout	 13060	 
